,Number_Wells,Number_Connections,Pipeline_Diameter,Pipeline_Length,p2,p4,p6,p8,p10,p12,Result
45571,5,1,20,55000,700,1300,2800,4800,5500,6500,-19883.308158689495
45572,5,1,20,55000,700,1300,2800,4800,5500,7000,-19882.77747537105
45573,5,1,20,55000,700,1300,2800,4800,6000,6000,-19882.378350696705
45574,5,1,20,55000,700,1300,2800,4800,6000,6500,-19883.00319060056
45575,5,1,20,55000,700,1300,2800,4800,6000,7000,-19882.876349244485
45576,5,1,20,55000,700,1300,3200,3800,5000,6000,-19881.366133331816
45577,5,1,20,55000,700,1300,3200,3800,5000,6500,-19881.083592333758
45578,5,1,20,55000,700,1300,3200,3800,5000,7000,-19880.100428779926
45579,5,1,20,55000,700,1300,3200,3800,5500,6000,-19880.228305603876
45580,5,1,20,55000,700,1300,3200,3800,5500,6500,-19880.425224235805
45581,5,1,20,55000,700,1300,3200,3800,5500,7000,-19879.89454091735
45582,5,1,20,55000,700,1300,3200,3800,6000,6000,-19878.17855594912
45583,5,1,20,55000,700,1300,3200,3800,6000,6500,-19878.80339585298
45584,5,1,20,55000,700,1300,3200,3800,6000,7000,-19878.676554496917
45585,5,1,20,55000,700,1300,3200,4400,5000,6000,-19880.955660082807
45586,5,1,20,55000,700,1300,3200,4400,5000,6500,-19880.673119084757
45587,5,1,20,55000,700,1300,3200,4400,5000,7000,-19879.689955530925
45588,5,1,20,55000,700,1300,3200,4400,5500,6000,-19880.712324256412
45589,5,1,20,55000,700,1300,3200,4400,5500,6500,-19880.909242888338
45590,5,1,20,55000,700,1300,3200,4400,5500,7000,-19880.37855956989
45591,5,1,20,55000,700,1300,3200,4400,6000,6000,-19879.497859668925
45592,5,1,20,55000,700,1300,3200,4400,6000,6500,-19880.12269957278
45593,5,1,20,55000,700,1300,3200,4400,6000,7000,-19879.995858216713
45594,5,1,20,55000,700,1300,3200,4800,5000,6000,-19879.4187989164
45595,5,1,20,55000,700,1300,3200,4800,5000,6500,-19879.136257918344
45596,5,1,20,55000,700,1300,3200,4800,5000,7000,-19878.153094364505
45597,5,1,20,55000,700,1300,3200,4800,5500,6000,-19879.691173423005
45598,5,1,20,55000,700,1300,3200,4800,5500,6500,-19879.88809205493
45599,5,1,20,55000,700,1300,3200,4800,5500,7000,-19879.357408736487
45600,5,1,20,55000,700,1300,3200,4800,6000,6000,-19878.958284062137
45601,5,1,20,55000,700,1300,3200,4800,6000,6500,-19879.583123966
45602,5,1,20,55000,700,1300,3200,4800,6000,7000,-19879.45628260992
45603,5,1,20,55000,700,1800,2300,3800,5000,6000,-19837.310271452843
45604,5,1,20,55000,700,1800,2300,3800,5000,6500,-19837.027730454785
45605,5,1,20,55000,700,1800,2300,3800,5000,7000,-19836.044566900953
45606,5,1,20,55000,700,1800,2300,3800,5500,6000,-19836.172443724892
45607,5,1,20,55000,700,1800,2300,3800,5500,6500,-19836.36936235682
45608,5,1,20,55000,700,1800,2300,3800,5500,7000,-19835.838679038377
45609,5,1,20,55000,700,1800,2300,3800,6000,6000,-19834.12269407014
45610,5,1,20,55000,700,1800,2300,3800,6000,6500,-19834.74753397401
45611,5,1,20,55000,700,1800,2300,3800,6000,7000,-19834.62069261794
45612,5,1,20,55000,700,1800,2300,4400,5000,6000,-19833.672929337925
45613,5,1,20,55000,700,1800,2300,4400,5000,6500,-19833.390388339867
45614,5,1,20,55000,700,1800,2300,4400,5000,7000,-19832.407224786046
45615,5,1,20,55000,700,1800,2300,4400,5500,6000,-19833.429593511533
45616,5,1,20,55000,700,1800,2300,4400,5500,6500,-19833.626512143463
45617,5,1,20,55000,700,1800,2300,4400,5500,7000,-19833.095828825008
45618,5,1,20,55000,700,1800,2300,4400,6000,6000,-19832.215128924046
45619,5,1,20,55000,700,1800,2300,4400,6000,6500,-19832.839968827906
45620,5,1,20,55000,700,1800,2300,4400,6000,7000,-19832.713127471838
45621,5,1,20,55000,700,1800,2300,4800,5000,6000,-19830.16462420682
45622,5,1,20,55000,700,1800,2300,4800,5000,6500,-19829.882083208762
45623,5,1,20,55000,700,1800,2300,4800,5000,7000,-19828.898919654923
45624,5,1,20,55000,700,1800,2300,4800,5500,6000,-19830.43699871343
45625,5,1,20,55000,700,1800,2300,4800,5500,6500,-19830.633917345353
45626,5,1,20,55000,700,1800,2300,4800,5500,7000,-19830.1032340269
45627,5,1,20,55000,700,1800,2300,4800,6000,6000,-19829.704109352555
45628,5,1,20,55000,700,1800,2300,4800,6000,6500,-19830.328949256407
45629,5,1,20,55000,700,1800,2300,4800,6000,7000,-19830.202107900343
45630,5,1,20,55000,700,1800,2800,3800,5000,6000,-19838.0929911798
45631,5,1,20,55000,700,1800,2800,3800,5000,6500,-19837.810450181747
45632,5,1,20,55000,700,1800,2800,3800,5000,7000,-19836.82728662791
45633,5,1,20,55000,700,1800,2800,3800,5500,6000,-19836.955163451858
45634,5,1,20,55000,700,1800,2800,3800,5500,6500,-19837.152082083787
45635,5,1,20,55000,700,1800,2800,3800,5500,7000,-19836.62139876534
45636,5,1,20,55000,700,1800,2800,3800,6000,6000,-19834.90541379711
45637,5,1,20,55000,700,1800,2800,3800,6000,6500,-19835.530253700967
45638,5,1,20,55000,700,1800,2800,3800,6000,7000,-19835.4034123449
45639,5,1,20,55000,700,1800,2800,4400,5000,6000,-19836.409505357904
45640,5,1,20,55000,700,1800,2800,4400,5000,6500,-19836.126964359843
45641,5,1,20,55000,700,1800,2800,4400,5000,7000,-19835.143800806014
45642,5,1,20,55000,700,1800,2800,4400,5500,6000,-19836.166169531505
45643,5,1,20,55000,700,1800,2800,4400,5500,6500,-19836.363088163434
45644,5,1,20,55000,700,1800,2800,4400,5500,7000,-19835.832404844983
45645,5,1,20,55000,700,1800,2800,4400,6000,6000,-19834.951704944022
45646,5,1,20,55000,700,1800,2800,4400,6000,6500,-19835.576544847874
45647,5,1,20,55000,700,1800,2800,4400,6000,7000,-19835.44970349181
45648,5,1,20,55000,700,1800,2800,4800,5000,6000,-19834.094901724064
45649,5,1,20,55000,700,1800,2800,4800,5000,6500,-19833.812360726002
45650,5,1,20,55000,700,1800,2800,4800,5000,7000,-19832.829197172166
45651,5,1,20,55000,700,1800,2800,4800,5500,6000,-19834.367276230667
45652,5,1,20,55000,700,1800,2800,4800,5500,6500,-19834.564194862596
45653,5,1,20,55000,700,1800,2800,4800,5500,7000,-19834.033511544152
45654,5,1,20,55000,700,1800,2800,4800,6000,6000,-19833.6343868698
45655,5,1,20,55000,700,1800,2800,4800,6000,6500,-19834.25922677367
45656,5,1,20,55000,700,1800,2800,4800,6000,7000,-19834.13238541759
45657,5,1,20,55000,700,1800,3200,3800,5000,6000,-19835.712158979437
45658,5,1,20,55000,700,1800,3200,3800,5000,6500,-19835.429617981386
45659,5,1,20,55000,700,1800,3200,3800,5000,7000,-19834.446454427543
45660,5,1,20,55000,700,1800,3200,3800,5500,6000,-19834.57433125149
45661,5,1,20,55000,700,1800,3200,3800,5500,6500,-19834.771249883415
45662,5,1,20,55000,700,1800,3200,3800,5500,7000,-19834.240566564968
45663,5,1,20,55000,700,1800,3200,3800,6000,6000,-19832.524581596746
45664,5,1,20,55000,700,1800,3200,3800,6000,6500,-19833.149421500606
45665,5,1,20,55000,700,1800,3200,3800,6000,7000,-19833.022580144538
45666,5,1,20,55000,700,1800,3200,4400,5000,6000,-19835.301685730436
45667,5,1,20,55000,700,1800,3200,4400,5000,6500,-19835.019144732374
45668,5,1,20,55000,700,1800,3200,4400,5000,7000,-19834.035981178542
45669,5,1,20,55000,700,1800,3200,4400,5500,6000,-19835.058349904048
45670,5,1,20,55000,700,1800,3200,4400,5500,6500,-19835.255268535966
45671,5,1,20,55000,700,1800,3200,4400,5500,7000,-19834.72458521752
45672,5,1,20,55000,700,1800,3200,4400,6000,6000,-19833.843885316553
45673,5,1,20,55000,700,1800,3200,4400,6000,6500,-19834.46872522041
45674,5,1,20,55000,700,1800,3200,4400,6000,7000,-19834.34188386435
45675,5,1,20,55000,700,1800,3200,4800,5000,6000,-19833.76482456403
45676,5,1,20,55000,700,1800,3200,4800,5000,6500,-19833.48228356596
45677,5,1,20,55000,700,1800,3200,4800,5000,7000,-19832.49912001213
45678,5,1,20,55000,700,1800,3200,4800,5500,6000,-19834.03719907063
45679,5,1,20,55000,700,1800,3200,4800,5500,6500,-19834.23411770255
45680,5,1,20,55000,700,1800,3200,4800,5500,7000,-19833.703434384104
45681,5,1,20,55000,700,1800,3200,4800,6000,6000,-19833.30430970976
45682,5,1,20,55000,700,1800,3200,4800,6000,6500,-19833.92914961362
45683,5,1,20,55000,700,1800,3200,4800,6000,7000,-19833.802308257553
45684,5,1,20,55000,900,900,2300,3800,5000,6000,-19928.500995073722
45685,5,1,20,55000,900,900,2300,3800,5000,6500,-19928.218454075664
45686,5,1,20,55000,900,900,2300,3800,5000,7000,-19927.235290521836
45687,5,1,20,55000,900,900,2300,3800,5500,6000,-19927.36316734578
45688,5,1,20,55000,900,900,2300,3800,5500,6500,-19927.560085977708
45689,5,1,20,55000,900,900,2300,3800,5500,7000,-19927.029402659256
45690,5,1,20,55000,900,900,2300,3800,6000,6000,-19925.313417691024
45691,5,1,20,55000,900,900,2300,3800,6000,6500,-19925.938257594888
45692,5,1,20,55000,900,900,2300,3800,6000,7000,-19925.811416238816
45693,5,1,20,55000,900,900,2300,4400,5000,6000,-19924.863652958804
45694,5,1,20,55000,900,900,2300,4400,5000,6500,-19924.581111960753
45695,5,1,20,55000,900,900,2300,4400,5000,7000,-19923.59794840692
45696,5,1,20,55000,900,900,2300,4400,5500,6000,-19924.620317132416
45697,5,1,20,55000,900,900,2300,4400,5500,6500,-19924.81723576434
45698,5,1,20,55000,900,900,2300,4400,5500,7000,-19924.286552445894
45699,5,1,20,55000,900,900,2300,4400,6000,6000,-19923.40585254492
45700,5,1,20,55000,900,900,2300,4400,6000,6500,-19924.030692448785
45701,5,1,20,55000,900,900,2300,4400,6000,7000,-19923.90385109272
45702,5,1,20,55000,900,900,2300,4800,5000,6000,-19921.3553478277
45703,5,1,20,55000,900,900,2300,4800,5000,6500,-19921.072806829638
45704,5,1,20,55000,900,900,2300,4800,5000,7000,-19920.08964327581
45705,5,1,20,55000,900,900,2300,4800,5500,6000,-19921.62772233431
45706,5,1,20,55000,900,900,2300,4800,5500,6500,-19921.824640966235
45707,5,1,20,55000,900,900,2300,4800,5500,7000,-19921.293957647784
45708,5,1,20,55000,900,900,2300,4800,6000,6000,-19920.89483297344
45709,5,1,20,55000,900,900,2300,4800,6000,6500,-19921.519672877293
45710,5,1,20,55000,900,900,2300,4800,6000,7000,-19921.392831521225
45711,5,1,20,55000,900,900,2800,3800,5000,6000,-19919.532950777644
45712,5,1,20,55000,900,900,2800,3800,5000,6500,-19919.250409779586
45713,5,1,20,55000,900,900,2800,3800,5000,7000,-19918.267246225754
45714,5,1,20,55000,900,900,2800,3800,5500,6000,-19918.395123049693
45715,5,1,20,55000,900,900,2800,3800,5500,6500,-19918.592041681623
45716,5,1,20,55000,900,900,2800,3800,5500,7000,-19918.061358363175
45717,5,1,20,55000,900,900,2800,3800,6000,6000,-19916.34537339495
45718,5,1,20,55000,900,900,2800,3800,6000,6500,-19916.97021329881
45719,5,1,20,55000,900,900,2800,3800,6000,7000,-19916.84337194274
45720,5,1,20,55000,900,900,2800,4400,5000,6000,-19917.849464955743
45721,5,1,20,55000,900,900,2800,4400,5000,6500,-19917.566923957682
45722,5,1,20,55000,900,900,2800,4400,5000,7000,-19916.58376040385
45723,5,1,20,55000,900,900,2800,4400,5500,6000,-19917.60612912934
45724,5,1,20,55000,900,900,2800,4400,5500,6500,-19917.803047761266
45725,5,1,20,55000,900,900,2800,4400,5500,7000,-19917.272364442826
45726,5,1,20,55000,900,900,2800,4400,6000,6000,-19916.39166454186
45727,5,1,20,55000,900,900,2800,4400,6000,6500,-19917.016504445717
45728,5,1,20,55000,900,900,2800,4400,6000,7000,-19916.88966308964
45729,5,1,20,55000,900,900,2800,4800,5000,6000,-19915.534861321907
45730,5,1,20,55000,900,900,2800,4800,5000,6500,-19915.25232032384
45731,5,1,20,55000,900,900,2800,4800,5000,7000,-19914.269156770006
45732,5,1,20,55000,900,900,2800,4800,5500,6000,-19915.807235828514
45733,5,1,20,55000,900,900,2800,4800,5500,6500,-19916.004154460432
45734,5,1,20,55000,900,900,2800,4800,5500,7000,-19915.473471141988
45735,5,1,20,55000,900,900,2800,4800,6000,6000,-19915.07434646764
45736,5,1,20,55000,900,900,2800,4800,6000,6500,-19915.6991863715
45737,5,1,20,55000,900,900,2800,4800,6000,7000,-19915.572345015433
45738,5,1,20,55000,900,900,3200,3800,5000,6000,-19910.256635986712
45739,5,1,20,55000,900,900,3200,3800,5000,6500,-19909.974094988658
45740,5,1,20,55000,900,900,3200,3800,5000,7000,-19908.990931434826
45741,5,1,20,55000,900,900,3200,3800,5500,6000,-19909.118808258772
45742,5,1,20,55000,900,900,3200,3800,5500,6500,-19909.315726890698
45743,5,1,20,55000,900,900,3200,3800,5500,7000,-19908.785043572254
45744,5,1,20,55000,900,900,3200,3800,6000,6000,-19907.06905860402
45745,5,1,20,55000,900,900,3200,3800,6000,6500,-19907.693898507878
45746,5,1,20,55000,900,900,3200,3800,6000,7000,-19907.567057151806
45747,5,1,20,55000,900,900,3200,4400,5000,6000,-19909.846162737707
45748,5,1,20,55000,900,900,3200,4400,5000,6500,-19909.563621739653
45749,5,1,20,55000,900,900,3200,4400,5000,7000,-19908.580458185825
45750,5,1,20,55000,900,900,3200,4400,5500,6000,-19909.60282691131
45751,5,1,20,55000,900,900,3200,4400,5500,6500,-19909.79974554324
45752,5,1,20,55000,900,900,3200,4400,5500,7000,-19909.269062224794
45753,5,1,20,55000,900,900,3200,4400,6000,6000,-19908.388362323833
45754,5,1,20,55000,900,900,3200,4400,6000,6500,-19909.013202227692
45755,5,1,20,55000,900,900,3200,4400,6000,7000,-19908.88636087162
45756,5,1,20,55000,900,900,3200,4800,5000,6000,-19908.3093015713
45757,5,1,20,55000,900,900,3200,4800,5000,6500,-19908.026760573244
45758,5,1,20,55000,900,900,3200,4800,5000,7000,-19907.043597019405
45759,5,1,20,55000,900,900,3200,4800,5500,6000,-19908.581676077905
45760,5,1,20,55000,900,900,3200,4800,5500,6500,-19908.77859470983
45761,5,1,20,55000,900,900,3200,4800,5500,7000,-19908.24791139138
45762,5,1,20,55000,900,900,3200,4800,6000,6000,-19907.84878671704
45763,5,1,20,55000,900,900,3200,4800,6000,6500,-19908.473626620893
45764,5,1,20,55000,900,900,3200,4800,6000,7000,-19908.346785264825
45765,5,1,20,55000,900,1300,2300,3800,5000,6000,-19890.42372759649
45766,5,1,20,55000,900,1300,2300,3800,5000,6500,-19890.141186598437
45767,5,1,20,55000,900,1300,2300,3800,5000,7000,-19889.1580230446
45768,5,1,20,55000,900,1300,2300,3800,5500,6000,-19889.285899868544
45769,5,1,20,55000,900,1300,2300,3800,5500,6500,-19889.48281850047
45770,5,1,20,55000,900,1300,2300,3800,5500,7000,-19888.95213518203
45771,5,1,20,55000,900,1300,2300,3800,6000,6000,-19887.236150213794
45772,5,1,20,55000,900,1300,2300,3800,6000,6500,-19887.860990117657
45773,5,1,20,55000,900,1300,2300,3800,6000,7000,-19887.734148761585
45774,5,1,20,55000,900,1300,2300,4400,5000,6000,-19886.78638548158
45775,5,1,20,55000,900,1300,2300,4400,5000,6500,-19886.503844483523
45776,5,1,20,55000,900,1300,2300,4400,5000,7000,-19885.52068092969
45777,5,1,20,55000,900,1300,2300,4400,5500,6000,-19886.543049655185
45778,5,1,20,55000,900,1300,2300,4400,5500,6500,-19886.739968287104
45779,5,1,20,55000,900,1300,2300,4400,5500,7000,-19886.20928496866
45780,5,1,20,55000,900,1300,2300,4400,6000,6000,-19885.328585067695
45781,5,1,20,55000,900,1300,2300,4400,6000,6500,-19885.953424971558
45782,5,1,20,55000,900,1300,2300,4400,6000,7000,-19885.826583615486
45783,5,1,20,55000,900,1300,2300,4800,5000,6000,-19883.278080350472
45784,5,1,20,55000,900,1300,2300,4800,5000,6500,-19882.99553935241
45785,5,1,20,55000,900,1300,2300,4800,5000,7000,-19882.01237579857
45786,5,1,20,55000,900,1300,2300,4800,5500,6000,-19883.55045485708
45787,5,1,20,55000,900,1300,2300,4800,5500,6500,-19883.747373489
45788,5,1,20,55000,900,1300,2300,4800,5500,7000,-19883.21669017055
45789,5,1,20,55000,900,1300,2300,4800,6000,6000,-19882.81756549621
45790,5,1,20,55000,900,1300,2300,4800,6000,6500,-19883.44240540006
45791,5,1,20,55000,900,1300,2300,4800,6000,7000,-19883.31556404399
45792,5,1,20,55000,900,1300,2800,3800,5000,6000,-19886.836955006704
45793,5,1,20,55000,900,1300,2800,3800,5000,6500,-19886.554414008642
45794,5,1,20,55000,900,1300,2800,3800,5000,7000,-19885.571250454814
45795,5,1,20,55000,900,1300,2800,3800,5500,6000,-19885.699127278764
45796,5,1,20,55000,900,1300,2800,3800,5500,6500,-19885.896045910682
45797,5,1,20,55000,900,1300,2800,3800,5500,7000,-19885.365362592238
45798,5,1,20,55000,900,1300,2800,3800,6000,6000,-19883.64937762401
45799,5,1,20,55000,900,1300,2800,3800,6000,6500,-19884.27421752787
45800,5,1,20,55000,900,1300,2800,3800,6000,7000,-19884.147376171797
45801,5,1,20,55000,900,1300,2800,4400,5000,6000,-19885.1534691848
45802,5,1,20,55000,900,1300,2800,4400,5000,6500,-19884.870928186738
45803,5,1,20,55000,900,1300,2800,4400,5000,7000,-19883.887764632913
45804,5,1,20,55000,900,1300,2800,4400,5500,6000,-19884.910133358404
45805,5,1,20,55000,900,1300,2800,4400,5500,6500,-19885.10705199033
45806,5,1,20,55000,900,1300,2800,4400,5500,7000,-19884.576368671886
45807,5,1,20,55000,900,1300,2800,4400,6000,6000,-19883.69566877092
45808,5,1,20,55000,900,1300,2800,4400,6000,6500,-19884.32050867478
45809,5,1,20,55000,900,1300,2800,4400,6000,7000,-19884.1936673187
45810,5,1,20,55000,900,1300,2800,4800,5000,6000,-19882.83886555096
45811,5,1,20,55000,900,1300,2800,4800,5000,6500,-19882.55632455291
45812,5,1,20,55000,900,1300,2800,4800,5000,7000,-19881.573160999073
45813,5,1,20,55000,900,1300,2800,4800,5500,6000,-19883.11124005757
45814,5,1,20,55000,900,1300,2800,4800,5500,6500,-19883.308158689495
45815,5,1,20,55000,900,1300,2800,4800,5500,7000,-19882.77747537105
45816,5,1,20,55000,900,1300,2800,4800,6000,6000,-19882.378350696705
45817,5,1,20,55000,900,1300,2800,4800,6000,6500,-19883.00319060056
45818,5,1,20,55000,900,1300,2800,4800,6000,7000,-19882.876349244485
45819,5,1,20,55000,900,1300,3200,3800,5000,6000,-19881.366133331816
45820,5,1,20,55000,900,1300,3200,3800,5000,6500,-19881.083592333758
45821,5,1,20,55000,900,1300,3200,3800,5000,7000,-19880.100428779926
45822,5,1,20,55000,900,1300,3200,3800,5500,6000,-19880.228305603876
45823,5,1,20,55000,900,1300,3200,3800,5500,6500,-19880.425224235805
45824,5,1,20,55000,900,1300,3200,3800,5500,7000,-19879.89454091735
45825,5,1,20,55000,900,1300,3200,3800,6000,6000,-19878.17855594912
45826,5,1,20,55000,900,1300,3200,3800,6000,6500,-19878.80339585298
45827,5,1,20,55000,900,1300,3200,3800,6000,7000,-19878.676554496917
45828,5,1,20,55000,900,1300,3200,4400,5000,6000,-19880.955660082807
45829,5,1,20,55000,900,1300,3200,4400,5000,6500,-19880.673119084757
45830,5,1,20,55000,900,1300,3200,4400,5000,7000,-19879.689955530925
45831,5,1,20,55000,900,1300,3200,4400,5500,6000,-19880.712324256412
45832,5,1,20,55000,900,1300,3200,4400,5500,6500,-19880.909242888338
45833,5,1,20,55000,900,1300,3200,4400,5500,7000,-19880.37855956989
45834,5,1,20,55000,900,1300,3200,4400,6000,6000,-19879.497859668925
45835,5,1,20,55000,900,1300,3200,4400,6000,6500,-19880.12269957278
45836,5,1,20,55000,900,1300,3200,4400,6000,7000,-19879.995858216713
45837,5,1,20,55000,900,1300,3200,4800,5000,6000,-19879.4187989164
45838,5,1,20,55000,900,1300,3200,4800,5000,6500,-19879.136257918344
45839,5,1,20,55000,900,1300,3200,4800,5000,7000,-19878.153094364505
45840,5,1,20,55000,900,1300,3200,4800,5500,6000,-19879.691173423005
45841,5,1,20,55000,900,1300,3200,4800,5500,6500,-19879.88809205493
45842,5,1,20,55000,900,1300,3200,4800,5500,7000,-19879.357408736487
45843,5,1,20,55000,900,1300,3200,4800,6000,6000,-19878.958284062137
45844,5,1,20,55000,900,1300,3200,4800,6000,6500,-19879.583123966
45845,5,1,20,55000,900,1300,3200,4800,6000,7000,-19879.45628260992
45846,5,1,20,55000,900,1800,2300,3800,5000,6000,-19837.310271452843
45847,5,1,20,55000,900,1800,2300,3800,5000,6500,-19837.027730454785
45848,5,1,20,55000,900,1800,2300,3800,5000,7000,-19836.044566900953
45849,5,1,20,55000,900,1800,2300,3800,5500,6000,-19836.172443724892
45850,5,1,20,55000,900,1800,2300,3800,5500,6500,-19836.36936235682
45851,5,1,20,55000,900,1800,2300,3800,5500,7000,-19835.838679038377
45852,5,1,20,55000,900,1800,2300,3800,6000,6000,-19834.12269407014
45853,5,1,20,55000,900,1800,2300,3800,6000,6500,-19834.74753397401
45854,5,1,20,55000,900,1800,2300,3800,6000,7000,-19834.62069261794
45855,5,1,20,55000,900,1800,2300,4400,5000,6000,-19833.672929337925
45856,5,1,20,55000,900,1800,2300,4400,5000,6500,-19833.390388339867
45857,5,1,20,55000,900,1800,2300,4400,5000,7000,-19832.407224786046
45858,5,1,20,55000,900,1800,2300,4400,5500,6000,-19833.429593511533
45859,5,1,20,55000,900,1800,2300,4400,5500,6500,-19833.626512143463
45860,5,1,20,55000,900,1800,2300,4400,5500,7000,-19833.095828825008
45861,5,1,20,55000,900,1800,2300,4400,6000,6000,-19832.215128924046
45862,5,1,20,55000,900,1800,2300,4400,6000,6500,-19832.839968827906
45863,5,1,20,55000,900,1800,2300,4400,6000,7000,-19832.713127471838
45864,5,1,20,55000,900,1800,2300,4800,5000,6000,-19830.16462420682
45865,5,1,20,55000,900,1800,2300,4800,5000,6500,-19829.882083208762
45866,5,1,20,55000,900,1800,2300,4800,5000,7000,-19828.898919654923
45867,5,1,20,55000,900,1800,2300,4800,5500,6000,-19830.43699871343
45868,5,1,20,55000,900,1800,2300,4800,5500,6500,-19830.633917345353
45869,5,1,20,55000,900,1800,2300,4800,5500,7000,-19830.1032340269
45870,5,1,20,55000,900,1800,2300,4800,6000,6000,-19829.704109352555
45871,5,1,20,55000,900,1800,2300,4800,6000,6500,-19830.328949256407
45872,5,1,20,55000,900,1800,2300,4800,6000,7000,-19830.202107900343
45873,5,1,20,55000,900,1800,2800,3800,5000,6000,-19838.0929911798
45874,5,1,20,55000,900,1800,2800,3800,5000,6500,-19837.810450181747
45875,5,1,20,55000,900,1800,2800,3800,5000,7000,-19836.82728662791
45876,5,1,20,55000,900,1800,2800,3800,5500,6000,-19836.955163451858
45877,5,1,20,55000,900,1800,2800,3800,5500,6500,-19837.152082083787
45878,5,1,20,55000,900,1800,2800,3800,5500,7000,-19836.62139876534
45879,5,1,20,55000,900,1800,2800,3800,6000,6000,-19834.90541379711
45880,5,1,20,55000,900,1800,2800,3800,6000,6500,-19835.530253700967
45881,5,1,20,55000,900,1800,2800,3800,6000,7000,-19835.4034123449
45882,5,1,20,55000,900,1800,2800,4400,5000,6000,-19836.409505357904
45883,5,1,20,55000,900,1800,2800,4400,5000,6500,-19836.126964359843
45884,5,1,20,55000,900,1800,2800,4400,5000,7000,-19835.143800806014
45885,5,1,20,55000,900,1800,2800,4400,5500,6000,-19836.166169531505
45886,5,1,20,55000,900,1800,2800,4400,5500,6500,-19836.363088163434
45887,5,1,20,55000,900,1800,2800,4400,5500,7000,-19835.832404844983
45888,5,1,20,55000,900,1800,2800,4400,6000,6000,-19834.951704944022
45889,5,1,20,55000,900,1800,2800,4400,6000,6500,-19835.576544847874
45890,5,1,20,55000,900,1800,2800,4400,6000,7000,-19835.44970349181
45891,5,1,20,55000,900,1800,2800,4800,5000,6000,-19834.094901724064
45892,5,1,20,55000,900,1800,2800,4800,5000,6500,-19833.812360726002
45893,5,1,20,55000,900,1800,2800,4800,5000,7000,-19832.829197172166
45894,5,1,20,55000,900,1800,2800,4800,5500,6000,-19834.367276230667
45895,5,1,20,55000,900,1800,2800,4800,5500,6500,-19834.564194862596
45896,5,1,20,55000,900,1800,2800,4800,5500,7000,-19834.033511544152
45897,5,1,20,55000,900,1800,2800,4800,6000,6000,-19833.6343868698
45898,5,1,20,55000,900,1800,2800,4800,6000,6500,-19834.25922677367
45899,5,1,20,55000,900,1800,2800,4800,6000,7000,-19834.13238541759
45900,5,1,20,55000,900,1800,3200,3800,5000,6000,-19835.712158979437
45901,5,1,20,55000,900,1800,3200,3800,5000,6500,-19835.429617981386
45902,5,1,20,55000,900,1800,3200,3800,5000,7000,-19834.446454427543
45903,5,1,20,55000,900,1800,3200,3800,5500,6000,-19834.57433125149
45904,5,1,20,55000,900,1800,3200,3800,5500,6500,-19834.771249883415
45905,5,1,20,55000,900,1800,3200,3800,5500,7000,-19834.240566564968
45906,5,1,20,55000,900,1800,3200,3800,6000,6000,-19832.524581596746
45907,5,1,20,55000,900,1800,3200,3800,6000,6500,-19833.149421500606
45908,5,1,20,55000,900,1800,3200,3800,6000,7000,-19833.022580144538
45909,5,1,20,55000,900,1800,3200,4400,5000,6000,-19835.301685730436
45910,5,1,20,55000,900,1800,3200,4400,5000,6500,-19835.019144732374
45911,5,1,20,55000,900,1800,3200,4400,5000,7000,-19834.035981178542
45912,5,1,20,55000,900,1800,3200,4400,5500,6000,-19835.058349904048
45913,5,1,20,55000,900,1800,3200,4400,5500,6500,-19835.255268535966
45914,5,1,20,55000,900,1800,3200,4400,5500,7000,-19834.72458521752
45915,5,1,20,55000,900,1800,3200,4400,6000,6000,-19833.843885316553
45916,5,1,20,55000,900,1800,3200,4400,6000,6500,-19834.46872522041
45917,5,1,20,55000,900,1800,3200,4400,6000,7000,-19834.34188386435
45918,5,1,20,55000,900,1800,3200,4800,5000,6000,-19833.76482456403
45919,5,1,20,55000,900,1800,3200,4800,5000,6500,-19833.48228356596
45920,5,1,20,55000,900,1800,3200,4800,5000,7000,-19832.49912001213
45921,5,1,20,55000,900,1800,3200,4800,5500,6000,-19834.03719907063
45922,5,1,20,55000,900,1800,3200,4800,5500,6500,-19834.23411770255
45923,5,1,20,55000,900,1800,3200,4800,5500,7000,-19833.703434384104
45924,5,1,20,55000,900,1800,3200,4800,6000,6000,-19833.30430970976
45925,5,1,20,55000,900,1800,3200,4800,6000,6500,-19833.92914961362
45926,5,1,20,55000,900,1800,3200,4800,6000,7000,-19833.802308257553
45927,5,2,4,1000,500,900,2300,3800,5000,6000,-17060.608849193806
45928,5,2,4,1000,500,900,2300,3800,5000,6500,-17060.04376719769
45929,5,2,4,1000,500,900,2300,3800,5000,7000,-17058.077440090026
45930,5,2,4,1000,500,900,2300,3800,5500,6000,-17058.33319373792
45931,5,2,4,1000,500,900,2300,3800,5500,6500,-17058.72703100177
45932,5,2,4,1000,500,900,2300,3800,5500,7000,-17057.66566436488
45933,5,2,4,1000,500,900,2300,3800,6000,6000,-17054.233694428418
45934,5,2,4,1000,500,900,2300,3800,6000,6500,-17055.483374236133
45935,5,2,4,1000,500,900,2300,3800,6000,7000,-17055.229691523993
45936,5,2,4,1000,500,900,2300,4400,5000,6000,-17053.33416496398
45937,5,2,4,1000,500,900,2300,4400,5000,6500,-17052.76908296787
45938,5,2,4,1000,500,900,2300,4400,5000,7000,-17050.802755860197
45939,5,2,4,1000,500,900,2300,4400,5500,6000,-17052.847493311194
